word,model,sentence_label,sentence,criterion,criterion_tr,rating,participant_id
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,13
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,18
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Grammatical Accuracy,Dilbilgisi Doğruluğu,5,19
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,5,0
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,1
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,2
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,4,3
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,5,4
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,5
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,4,6
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,3,7
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,8
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,3,9
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,4,10
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,3,11
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,4,12
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,5,13
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,14
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,3,15
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,3,16
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,5,17
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,5,18
backup,mistralai_Ministral-8B-Instruct-2410,Sentence A,"In case of a power outage, having a backup generator is essential for maintaining business operations.",Naturalness,Doğal Kullanım,2,19
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,5,0
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,1
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,1,2
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,3,3
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,5,4
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,5
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,6
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,2,7
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,8
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,9
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,10
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,11
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,12
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,13
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,14
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,3,15
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,3,16
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,5,17
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,5,18
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Word Usage,Kelime Kullanımı,4,19
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,5,0
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,1
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,2
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,3
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,5,4
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,5
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,6
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,5,7
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,8
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,9
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,10
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,11
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,12
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,2,13
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,14
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,15
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,3,16
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,5,17
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,5,18
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Level Appropriateness,Anlaşılırlık,4,19
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,0
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,1
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,1,2
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,3
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,4
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,5
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,6
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,2,7
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,8
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,9
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,10
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,11
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,12
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,3,13
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,14
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,15
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,16
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,17
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,5,18
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Grammatical Accuracy,Dilbilgisi Doğruluğu,4,19
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,5,0
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,1
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,2
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,3
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,5,4
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,5
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,6
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,2,7
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,8
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,2,9
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,10
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,5,11
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,12
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,2,13
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,1,14
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,15
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,16
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,17
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,4,18
backup,Claude_Sonnet_4.5,Sentence B,The company's robust backup system enabled them to recover all critical data within hours of the cyberattack.,Naturalness,Doğal Kullanım,3,19
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,5,0
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,1
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,3,2
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,3
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,5,4
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,5
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,6
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,2,7
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,5,8
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,9
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,1,10
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,3,11
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,12
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,5,13
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,14
backup,Llama-3.2-1B-Instruct,Sentence C,The backup systems ensured that the computer would remain operational during the power outage.,Word Usage,Kelime Kullanımı,4,15
